date,tavg,tmin,tmax,prcp,wspd,pres,tsun,city
1/1/2022,25.2,21.8,29.6,38.1,,1012.6,12840,Chennai
2/1/2022,25.7,21.4,30.5,2,,1011.8,15000,Chennai
3/1/2022,27.9,23.5,33.3,13,,1009.3,15060,Chennai
4/1/2022,29.8,26.1,34.4,9.6,,1008.2,17040,Chennai
5/1/2022,30.7,27,36.1,32,,1003.9,13860,Chennai
6/1/2022,30.4,26.6,36.3,93.4,,1004.4,13080,Chennai
7/1/2022,29,25.6,34.1,159.5,,1004.6,9840,Chennai
8/1/2022,28.9,25.4,34.1,179.3,,1004.7,11100,Chennai
9/1/2022,28.8,25.3,33.6,149.1,,1006.4,10380,Chennai
10/1/2022,27,23.8,31.7,239.9,,1008.9,10020,Chennai
11/1/2022,25.1,22.3,28.9,332.4,,1011.2,5760,Chennai
12/1/2022,25.2,22.5,29.1,215.6,,1011.1,8760,Chennai
1/1/2023,24.6,20.6,29.1,4.5,,1013.8,13500,Chennai
2/1/2023,25.3,20.7,30.9,0,,1013,14700,Chennai
3/1/2023,27.3,23.2,32.1,44.3,,1011.6,15060,Chennai
4/1/2023,29.4,25.6,34.6,14.9,,1009,16260,Chennai
5/1/2023,30.5,27,36,63.7,,1007.1,13200,Chennai
6/1/2023,31.5,27.5,37.5,63,,1004.8,12060,Chennai
7/1/2023,29.6,26.2,34.5,131.4,,1005.5,8760,Chennai
8/1/2023,29.9,25.7,35.4,117.2,,1007,12840,Chennai
9/1/2023,28.9,25.3,34.4,217,,1006.4,12720,Chennai
10/1/2023,28.2,24.7,33,24.8,,1010.7,12360,Chennai
11/1/2023,26.1,23.7,29.7,297.1,,1012.1,6360,Chennai
12/1/2023,25.6,23,29.1,317.3,,1012.5,7140,Chennai
1/1/2024,25.3,21.8,29.6,40.8,,1014.1,11460,Chennai
2/1/2024,26.6,22.6,31.4,1.1,,1014.2,15240,Chennai
3/1/2024,28.1,23.6,33.5,0.3,,1012,15960,Chennai
4/1/2024,30.3,26,36,0,,1008.5,17100,Chennai
5/1/2024,31.4,28,36.7,44.8,,1005,13860,Chennai
6/1/2024,30.5,26.8,36,150.1,,1004.9,10260,Chennai
7/1/2024,30,26.4,34.9,81.5,,1004.1,8220,Chennai
8/1/2024,30.2,25.5,34.9,158,,1005.9,11640,Chennai
9/1/2024,31,26.5,35.6,146,,1005.9,9960,Chennai
10/1/2024,27.8,24.5,32.5,259.3,,1008.7,11160,Chennai
11/1/2024,26.3,23.8,29.7,396.3,,1010.4,7620,Chennai
12/1/2024,25.9,23.5,29.5,401,,1011,8280,Chennai
1/1/2025,25.2,22,29.1,32.8,,1012.9,10860,Chennai
2/1/2025,26.7,22,32,0.3,,1013,15360,Chennai
3/1/2025,29.8,24.6,35.1,19,,1010.7,16440,Chennai
4/1/2025,30.7,26.9,35.7,7.9,,1008.2,16080,Chennai
5/1/2025,31,27.1,36.4,93.9,,1004.7,11820,Chennai
6/1/2025,31.3,27.2,37,35.6,,1004.6,11100,Chennai
7/1/2025,30.2,26.3,35.7,97.9,,1004.3,9420,Chennai
8/1/2025,28.7,25.1,33.8,213.8,,1006,8880,Chennai
9/1/2025,28.7,25.3,33.5,184.1,,1006.3,9300,Chennai
10/1/2025,26.8,24.2,30.3,353.4,,1008.5,8280,Chennai
11/1/2025,26.3,23.7,29.4,213.5,,1011.9,6000,Chennai
12/1/2025,24.5,21.2,28.1,132.4,,1013,7080,Chennai
1/1/2020,19.4,14.4,24.3,43,,1016.2,9060,Kolkata
2/1/2020,22,16.6,27.4,3,,1016,10740,Kolkata
3/1/2020,27.3,22,32.5,39,,1011.9,12300,Kolkata
4/1/2020,29.8,25.2,34.5,50,,1009,8580,Kolkata
5/1/2020,30.2,26.1,34.2,384,,1005,11160,Kolkata
6/1/2020,30.4,27,33.8,382,,1001.8,7020,Kolkata
7/1/2020,30.5,27.3,33.6,348,,1001.8,6240,Kolkata
8/1/2020,29.7,27,32.5,390,,999.4,5340,Kolkata
9/1/2020,30.1,26.9,33.4,189,,1004.1,6420,Kolkata
10/1/2020,29.3,25.5,33.1,107,,1006.7,7200,Kolkata
11/1/2020,25.4,20.1,30.6,24,,1014.1,9540,Kolkata
12/1/2020,20.7,15.2,26.1,0,,1015.1,9360,Kolkata
1/1/2021,20.8,15.5,26.1,0,,1014.2,7380,Kolkata
2/1/2021,23.2,17.3,29.2,1,,1013.5,10320,Kolkata
3/1/2021,29.7,24,35.3,0,,1009.7,10860,Kolkata
4/1/2021,31.2,26.2,36.3,45,,1008,12540,Kolkata
5/1/2021,30.3,26.1,34.6,391,,1004.7,13140,Kolkata
6/1/2021,29.8,26.7,32.9,402,,1001.2,6180,Kolkata
7/1/2021,30,27.2,32.7,525,,1000.1,4860,Kolkata
8/1/2021,29.9,27.1,32.7,229,,1002.8,4080,Kolkata
9/1/2021,29,26.2,31.9,614,,1004.5,6000,Kolkata
10/1/2021,29,25.4,32.8,144,,1008.4,8820,Kolkata
11/1/2021,24.7,20,29.5,2,,1012.6,10680,Kolkata
12/1/2021,20.9,16.3,25.3,98,,1016.2,6600,Kolkata
1/1/2022,19.4,14.7,24.2,13,,1015.1,8400,Kolkata
2/1/2022,22,16.9,27.1,31,,1013,10200,Kolkata
3/1/2022,28.6,23.2,34,0,,1009,13200,Kolkata
4/1/2022,31.3,27.4,35.2,0,,1006.1,11580,Kolkata
5/1/2022,30.4,26.3,34.5,242,,1002.7,9780,Kolkata
6/1/2022,30.6,27.5,33.7,116,,1001.5,5160,Kolkata
7/1/2022,30.2,27.2,33.2,275,,1001.3,8220,Kolkata
8/1/2022,29.9,26.9,32.9,291,,1001.1,6060,Kolkata
9/1/2022,30,27.1,32.9,224,,1005,7560,Kolkata
10/1/2022,28.5,24.7,32.3,105,,1009.9,10440,Kolkata
11/1/2022,24.8,19.4,30.2,0,,1013,12960,Kolkata
12/1/2022,21.9,16.5,27.3,0,,1013.9,9300,Kolkata
1/1/2023,20.7,15.7,25.7,0,,1015.9,7260,Kolkata
2/1/2023,24.6,19.5,29.7,0,,1013.2,10680,Kolkata
3/1/2023,27.7,23.2,32.2,29,,1011.8,10080,Kolkata
4/1/2023,31.7,26.7,36.6,50,,1007.7,12960,Kolkata
5/1/2023,31.2,26.8,35.6,82,,1006,12300,Kolkata
6/1/2023,31.8,28.5,35,160,,1000.9,6240,Kolkata
7/1/2023,30.4,28,32.9,180,,1001.5,6900,Kolkata
8/1/2023,29.7,27.2,32.1,329,,1002,3780,Kolkata
9/1/2023,29.3,27,31.7,455,,1003.7,5580,Kolkata
10/1/2023,28.6,25.5,31.7,181,,1010.4,9180,Kolkata
11/1/2023,25.6,21.6,29.6,0,,1014.6,9300,Kolkata
12/1/2023,21.5,17.3,25.6,32,,1016.1,8460,Kolkata
1/1/2024,19,14.9,23.1,2,,1017.2,5880,Kolkata
2/1/2024,23.7,19.6,27.8,13,,1015.8,7860,Kolkata
3/1/2024,27.3,23.1,31.5,28,,1012,10200,Kolkata
4/1/2024,33,28,38.1,1,,1006.2,12660,Kolkata
5/1/2024,31,27.3,34.7,501,,1003.5,9480,Kolkata
6/1/2024,31.8,28.7,34.9,143,,1000.6,8100,Kolkata
7/1/2024,29.8,27.4,32.1,328,,998.4,5580,Kolkata
8/1/2024,29.1,27,31.1,467,,1002.7,4020,Kolkata
9/1/2024,29.9,27.5,32.2,316,,1002.9,7500,Kolkata
10/1/2024,28.9,26.3,31.4,286,,1009,6540,Kolkata
11/1/2024,25.1,21.1,29,0,,1013.2,9480,Kolkata
12/1/2024,21.1,16.6,25.6,6,,1014.9,9000,Kolkata
1/1/2025,20.1,15.5,24.7,0,,1014.9,6900,Kolkata
2/1/2025,24.6,20.5,28.8,48,,1013.3,8460,Kolkata
3/1/2025,28.5,24,32.9,5,,1010.2,12540,Kolkata
4/1/2025,30.2,26.2,34.3,48,,1007.4,11280,Kolkata
5/1/2025,30.6,26.7,34.4,178,,1003.3,10500,Kolkata
6/1/2025,29.8,27,32.6,241,,999.8,5520,Kolkata
7/1/2025,28.6,26.3,30.8,669,,998.3,3240,Kolkata
8/1/2025,29,26.7,31.3,284,,1003.2,6000,Kolkata
9/1/2025,29.8,27.1,32.5,465,,1004.5,7740,Kolkata
10/1/2025,28.6,25.3,31.9,289,,1009.7,9180,Kolkata
11/1/2025,24,19.4,28.7,0,,1013.6,11520,Kolkata
12/1/2025,19.7,15.3,24.1,0,,1015.7,5460,Kolkata
1/1/2020,21.3,13.3,29.2,0,,1013.5,15060,Pune
2/1/2020,23.3,14.9,31.8,0,,1012.8,15180,Pune
3/1/2020,25.4,16.8,34.1,13,,1010.1,16980,Pune
4/1/2020,29.6,20.7,38.5,0,,1007.8,17940,Pune
5/1/2020,30.9,23.1,38.7,35,,1005.5,18900,Pune
6/1/2020,26.9,22.3,31.5,222,,1003.5,9540,Pune
7/1/2020,26.4,22.4,30.4,120,,1003.1,7020,Pune
8/1/2020,24.8,21.7,27.9,255,,1003.6,3600,Pune
9/1/2020,26.5,21.8,30.7,198,,1005.5,9000,Pune
10/1/2020,25.9,20.4,31.4,312,,1007.6,10500,Pune
11/1/2020,23.6,16.2,31,5,,1012.5,17940,Pune
12/1/2020,21.8,13.7,29.8,5,,1012.9,14220,Pune
1/1/2021,23.3,15.7,31,37,,1011.3,13020,Pune
2/1/2021,22.3,13.2,31.5,0,,1012.5,15000,Pune
3/1/2021,26.6,16.7,36.5,5,,1009.5,15960,Pune
4/1/2021,28.7,19.8,37.6,28,,1007.8,15780,Pune
5/1/2021,29,22.7,35.3,89,,1005,14100,Pune
6/1/2021,26.2,22,30.4,153,,1005.5,8880,Pune
7/1/2021,25.6,22.1,29.3,193,,1003.8,5760,Pune
8/1/2021,24.9,21.1,28.6,41,,1006.1,6960,Pune
9/1/2021,25.1,21.4,28.9,84,,1005.1,7140,Pune
10/1/2021,25.4,18.8,32,140,,1008.8,15060,Pune
11/1/2021,24.6,18,31.1,16,,1010,10980,Pune
12/1/2021,21.3,14.4,28.3,85,,1014.4,11700,Pune
1/1/2022,20.3,12.4,28.3,0,,1013.9,14640,Pune
2/1/2022,22.7,12.9,32.5,0,,1010.9,16020,Pune
3/1/2022,27.2,17.9,36.5,1,,1008.5,14640,Pune
4/1/2022,30.4,21.6,39.2,0,,1006.4,15480,Pune
5/1/2022,30.2,23.4,37,1,,1004.1,16620,Pune
6/1/2022,28.5,23.6,33.4,35,,1003.5,10560,Pune
7/1/2022,24.9,22,27.8,386,,1004,3540,Pune
8/1/2022,25.2,21.7,28.8,164,,1004.1,7560,Pune
9/1/2022,25.7,21.6,29.8,232,,1006.6,6300,Pune
10/1/2022,24.9,19.4,30.3,303,,1010.4,11040,Pune
11/1/2022,22.4,13.7,31,0,,1012.9,15240,Pune
12/1/2022,22.8,14.4,31.3,0,,1011.9,14220,Pune
1/1/2023,21.5,12,30.9,0,,1013.6,14940,Pune
2/1/2023,22.5,11.4,33.7,0,,1013.1,16380,Pune
3/1/2023,24.6,15.7,33.4,10,,1011.2,15300,Pune
4/1/2023,27.9,19.2,36.7,37,,1007.9,16320,Pune
5/1/2023,29.9,22.7,37.2,19,,1007.2,18300,Pune
6/1/2023,29,23.8,34.1,84,,1005,14340,Pune
7/1/2023,25.2,22.4,28.1,155,,1004.7,2580,Pune
8/1/2023,25.4,21.8,29.1,42,,1007.7,9420,Pune
9/1/2023,25.7,21.7,29.7,166,,1006.5,8040,Pune
10/1/2023,26.2,19.4,33,19,,1011.3,13800,Pune
11/1/2023,24.3,17.3,31.3,33,,1012.6,11940,Pune
12/1/2023,22.1,14.3,30,0,,1013.5,13740,Pune
1/1/2024,22.1,13.5,30.7,2,,1013.7,14700,Pune
2/1/2024,24,14.3,33.7,1,,1013.3,15660,Pune
3/1/2024,26.7,16.8,36.5,2,,1010.6,16440,Pune
4/1/2024,30.4,21.3,39.5,11,,1006.4,16800,Pune
5/1/2024,30.6,23.5,37.7,95,,1004.7,16740,Pune
6/1/2024,28.3,23.5,33,252,,1003.5,7860,Pune
7/1/2024,25.5,22.7,28.3,394,,1002.3,2940,Pune
8/1/2024,25.7,22.2,29.3,279,,1005.6,6780,Pune
9/1/2024,25.5,21.5,29.6,208,,1006.3,8820,Pune
10/1/2024,27,21.3,32.7,61,,1008.9,13320,Pune
11/1/2024,22.7,14.8,30.6,0,,1012.4,14160,Pune
12/1/2024,22.6,14.9,30.3,1,,1012.2,13620,Pune
1/1/2025,22.7,13.9,31.5,0,,1012.5,15120,Pune
2/1/2025,24.9,14.9,34.9,0,,1012.1,15900,Pune
3/1/2025,27.5,17.5,37.5,0,,1009.3,16620,Pune
4/1/2025,30.4,21.5,39.3,7,,1006.5,16740,Pune
5/1/2025,28.3,22.7,33.8,250,,1004.3,11100,Pune
6/1/2025,26.3,22.7,30,267,,1003.6,7080,Pune
7/1/2025,25.2,22.2,28.3,130,,1003.5,2820,Pune
8/1/2025,25.1,21.8,28.3,135,,1005.6,4860,Pune
9/1/2025,24.6,21.1,28.1,317,,1006.9,5460,Pune
10/1/2025,25.7,20.2,31.2,67,,1008.7,13260,Pune
11/1/2025,22.4,14.8,30.1,3,,1013.6,14820,Pune
12/1/2025,19.4,10.1,28.8,0,,1014.7,15600,Pune
1/1/2020,15.3,9.8,21.9,,,1016.9,,Jaipur
2/1/2020,19.6,12.9,26.7,,,1016.6,,Jaipur
3/1/2020,23.1,17.6,30,,,1012.7,,Jaipur
4/1/2020,30.4,23.5,37.3,,,1009.5,,Jaipur
5/1/2020,33.5,27.5,41.3,,,1004.6,,Jaipur
6/1/2020,33.2,28.1,40,,,1001.2,,Jaipur
7/1/2020,31.6,27.6,37.8,,,1000.8,,Jaipur
8/1/2020,28.5,25.7,33.3,,,1000,,Jaipur
9/1/2020,30.4,26.1,35.3,,,1004.7,,Jaipur
10/1/2020,28.6,22.2,35,,,1009.1,,Jaipur
11/1/2020,21,14.8,28.1,,,1016.4,,Jaipur
12/1/2020,17.9,10.9,25.9,,,1016.5,,Jaipur
1/1/2021,16.1,10.1,23.3,,,1015.5,,Jaipur
2/1/2021,21.3,14.3,29.1,3.9,,1015.2,,Jaipur
3/1/2021,26.9,20.3,34.8,3.8,,1011,,Jaipur
4/1/2021,30.8,23.6,38.8,0,,1008.3,,Jaipur
5/1/2021,31,25.8,38.3,86.3,,1004.3,,Jaipur
6/1/2021,32.4,27.5,38.9,13.4,,1001.2,,Jaipur
7/1/2021,30.9,27.2,36.4,265.5,,1000,,Jaipur
8/1/2021,29.3,25.9,34.4,172.3,,1003.1,,Jaipur
9/1/2021,27.7,25,32.3,204.2,,1004.9,,Jaipur
10/1/2021,26.7,21.2,33.5,71.7,,1010.3,,Jaipur
11/1/2021,21,14.7,29.2,2.7,,1014.5,,Jaipur
12/1/2021,16.5,11,23.6,10.2,,1018.4,,Jaipur
1/1/2022,13.8,8.8,20.6,30.7,,1016.5,,Jaipur
2/1/2022,19.4,13.2,26.6,7,,1013.9,,Jaipur
3/1/2022,28.1,21.1,35.1,0,,1011.1,,Jaipur
4/1/2022,33.7,26.9,40.8,0,,1007.2,,Jaipur
5/1/2022,35.6,29.5,42.6,,,1002,,Jaipur
6/1/2022,33.6,29.1,40.1,75.6,,1001.6,,Jaipur
7/1/2022,29.2,26,34.3,288.8,,1001.8,,Jaipur
8/1/2022,27.9,24.9,32.5,278.8,,1002.9,,Jaipur
9/1/2022,29.3,25.8,34.6,50.3,,1005.9,,Jaipur
10/1/2022,26.3,21,32.9,21.9,,1012.4,,Jaipur
11/1/2022,21.9,15.3,29.8,20.4,,1015.9,,Jaipur
12/1/2022,17.6,10.6,25.5,0,,1016.7,,Jaipur
1/1/2023,14.7,8.7,22,31.4,,1018.4,,Jaipur
2/1/2023,21.8,14.6,29.7,0,,1015.6,,Jaipur
3/1/2023,24.6,19,31.6,37.2,,1013.5,,Jaipur
4/1/2023,28.9,22.7,35.5,9.6,,1010.1,,Jaipur
5/1/2023,30.9,24.3,37.7,56.3,,1007.6,,Jaipur
6/1/2023,31,27.1,36.5,82.4,,1003.1,,Jaipur
7/1/2023,29.4,26.3,34.1,241.7,,1002.3,,Jaipur
8/1/2023,29.4,26.1,34,14.3,,1004.2,,Jaipur
9/1/2023,29.3,25.3,34.8,103,,1005.9,,Jaipur
10/1/2023,28.1,22.4,34.4,11.6,,1013.1,,Jaipur
11/1/2023,22.3,16.9,28.8,8.1,,1016.7,,Jaipur
12/1/2023,17.7,11.7,25.1,1.4,,1018.5,,Jaipur
1/1/2024,14.5,8.6,22.1,0.1,,1018.5,,Jaipur
2/1/2024,19.2,13.9,25.9,25.1,,1017.6,,Jaipur
3/1/2024,25.4,18.9,31.7,7.1,,1013.6,,Jaipur
4/1/2024,30.9,25.1,37.3,1.6,,1009.2,,Jaipur
5/1/2024,36.1,29.9,42.7,2,,1004,,Jaipur
6/1/2024,34.1,29.7,40.7,22.8,,1001.6,,Jaipur
7/1/2024,30.3,27.2,35.3,194.9,,999.3,,Jaipur
8/1/2024,27.5,25.2,31.6,,,1003.3,,Jaipur
9/1/2024,28.2,25.1,33.1,,,1005.5,,Jaipur
10/1/2024,28.8,23.7,35.7,0.7,,1011.3,,Jaipur
11/1/2024,23,17,30.7,0,,1015.5,,Jaipur
12/1/2024,16.1,10.7,23.6,,,1017.2,,Jaipur
1/1/2025,15.7,10,23.3,19.7,,1017.1,,Jaipur
2/1/2025,20.6,14.7,27.9,4.3,,1015.6,,Jaipur
3/1/2025,25.8,19.5,33.6,,,1011.8,,Jaipur
4/1/2025,32.4,25.7,39.8,0.3,,1006.8,,Jaipur
5/1/2025,32.9,27.6,40.1,10.4,,1003,,Jaipur
6/1/2025,31.2,27.1,37.7,164.9,,1000.7,,Jaipur
7/1/2025,28.3,25.7,32.9,322.7,,1000,,Jaipur
8/1/2025,28.5,26,33.1,135.6,,1003.7,,Jaipur
9/1/2025,28.8,25.7,32.6,82.4,,1007,,Jaipur
10/1/2025,24.9,20.5,29.4,105.4,,1012.8,,Jaipur
11/1/2025,20.5,14.7,26.8,1.7,,1017,,Jaipur
12/1/2025,17.7,11.3,25,0,,1018.1,,Jaipur
1/1/2020,,,,,,,,Surat
2/1/2020,,,,,,1013.5,,Surat
3/1/2020,,,,,,,,Surat
4/1/2020,,,,,,,,Surat
5/1/2020,,,,,,,,Surat
6/1/2020,,,,,,,,Surat
7/1/2020,,,,,,,,Surat
8/1/2020,27.7,,,,,,,Surat
9/1/2020,,,,,,,,Surat
10/1/2020,,,,,,,,Surat
11/1/2020,,,,,,,,Surat
12/1/2020,,,,,,,,Surat
1/1/2021,22.3,16.5,29.7,,,1012.5,,Surat
2/1/2021,25.3,18.4,33.3,0,,1013.1,,Surat
3/1/2021,29,21.3,37.4,0,,1010.5,,Surat
4/1/2021,30.6,24.6,37.7,0.8,,1008.8,,Surat
5/1/2021,30.7,26.9,35.5,172.3,,1005.2,,Surat
6/1/2021,29.7,26.8,32.6,310.2,,1004.5,,Surat
7/1/2021,29,26.8,31.3,182.5,,1002.6,,Surat
8/1/2021,28,25.8,30.3,259,,1005.5,,Surat
9/1/2021,27.6,25.5,29.8,756.3,,1004.1,,Surat
10/1/2021,27.7,23.1,32.9,60.6,,1009.2,,Surat
11/1/2021,27.2,21.6,33.8,14.5,,1010.4,,Surat
12/1/2021,22.5,17.4,29,56.3,,1014.6,,Surat
1/1/2022,21.3,15.4,28.2,1.6,,1014,,Surat
2/1/2022,23.6,16.5,31.7,0,,1011.8,,Surat
3/1/2022,29.7,22.5,38.3,0.1,,1009.4,,Surat
4/1/2022,30.9,24.5,38.6,0.1,,1007.6,,Surat
5/1/2022,31,27.3,35.8,1.2,,1004.6,,Surat
6/1/2022,29.8,26.7,33.2,188,,1003.7,,Surat
7/1/2022,27.6,25.5,29.9,765,,1002.9,,Surat
8/1/2022,27.8,25.3,30.9,408.4,,1003.1,,Surat
9/1/2022,27.9,25,31.6,193.1,,1006.3,,Surat
10/1/2022,27.4,22.4,32.9,82.2,,1010.2,,Surat
11/1/2022,26,19.1,33.7,0,,1012.7,,Surat
12/1/2022,24.6,18.9,31.9,2.2,,1012.5,,Surat
1/1/2023,21.6,15.4,29,0,,1014.6,,Surat
2/1/2023,25.7,17.6,35.1,0,,1013.5,,Surat
3/1/2023,27.8,21.7,35,10.4,,1011.5,,Surat
4/1/2023,30.3,24.3,37.2,8.3,,1009,,Surat
5/1/2023,31.1,26.8,36.3,1.2,,1008.1,,Surat
6/1/2023,30.4,27.8,33.5,194.4,,1004.6,,Surat
7/1/2023,28.1,25.8,30,665.4,,1003.3,,Surat
8/1/2023,28.2,26,30.8,48,,1006.6,,Surat
9/1/2023,28.7,25.7,31.7,272.3,,1006.1,,Surat
10/1/2023,28.7,22.8,35.1,0,,1011.4,,Surat
11/1/2023,27.1,20.9,33.9,90.4,,1012.6,,Surat
12/1/2023,24.2,18.9,30.8,0.8,,1013.6,,Surat
1/1/2024,22.9,16.4,30.4,0,,1014.4,,Surat
2/1/2024,25.5,18.7,33.1,0,,1014.2,,Surat
3/1/2024,27.6,20.3,35.7,0.1,,1012,,Surat
4/1/2024,31.7,25.4,39.1,0,,1008.1,,Surat
5/1/2024,32.5,27.5,39.5,0.2,,1005,,Surat
6/1/2024,30.9,27.9,34.6,161.4,,1003.1,,Surat
7/1/2024,28.3,26.4,30.3,505.9,,1000.4,,Surat
8/1/2024,28.4,26.1,,360.5,,,,Surat
9/1/2024,28.2,25.4,,,,1006,,Surat
10/1/2024,28.6,24.3,34.2,164.2,,1009.3,,Surat
11/1/2024,26.4,20.2,33.2,0,,1012.5,,Surat
12/1/2024,23.3,17.5,30.1,,,1013,,Surat
1/1/2025,23.9,17.6,31.1,0,,1013.2,,Surat
2/1/2025,26.6,19.6,34.4,0,,1013.2,,Surat
3/1/2025,,,,,,,,Surat
4/1/2025,31.2,25,39,0,,1007.7,,Surat
5/1/2025,30.3,26.2,35.2,74.5,,1004.4,,Surat
6/1/2025,29.5,26.7,32.9,434.9,,1002.3,,Surat
7/1/2025,28.2,25.8,30.5,369.7,,1002.2,,Surat
8/1/2025,27.7,25.3,30.4,297.5,,1004.6,,Surat
9/1/2025,27,24.8,30,229.9,,1006.3,,Surat
10/1/2025,27.3,23.4,32.1,166.5,,1008.9,,Surat
11/1/2025,24.3,18.9,30.8,14.9,,1013.5,,Surat
12/1/2025,23.7,17.6,31.6,0,,1014.2,,Surat
1/1/2020,13.8,,,,,1017,,Lucknow
2/1/2020,17.5,11.5,24.6,,,1016.4,,Lucknow
3/1/2020,22.4,16.9,,,,1012.3,,Lucknow
4/1/2020,28.5,,,,,1008.6,,Lucknow
5/1/2020,30.4,,38.2,,,1003.7,,Lucknow
6/1/2020,30.2,26.5,35.8,,,1000.7,,Lucknow
7/1/2020,29.8,26.8,34.6,,,1000.3,,Lucknow
8/1/2020,29.6,26.7,34.5,,,999.6,,Lucknow
9/1/2020,30.1,26.8,35.3,,,1003.4,,Lucknow
10/1/2020,27.1,21.5,34.3,,,1007.7,,Lucknow
11/1/2020,20,14,28,,,1015.7,,Lucknow
12/1/2020,15.5,10.2,23.1,,,1016,,Lucknow
1/1/2021,14,9.5,20.5,,,1015.5,,Lucknow
2/1/2021,19.5,12.9,28,2.7,,1014.1,,Lucknow
3/1/2021,25.7,18.5,33.8,0.2,,1010.1,,Lucknow
4/1/2021,30,21.9,38.7,0,,1007.2,,Lucknow
5/1/2021,29.6,24.7,35.3,43.8,,1004.3,,Lucknow
6/1/2021,30,26.6,35.3,93.3,,1000.3,,Lucknow
7/1/2021,30.5,27.5,35.6,268.2,,999.2,,Lucknow
8/1/2021,29.2,26.3,33.7,199.9,,1001.6,,Lucknow
9/1/2021,29,26,33.8,314.6,,1004.3,,Lucknow
10/1/2021,26.7,22.2,32.7,69.1,,1008.6,,Lucknow
11/1/2021,20.3,14.8,27.8,17.4,,1013.5,,Lucknow
12/1/2021,16.4,11.2,23.5,19.5,,1017.5,,Lucknow
1/1/2022,13.4,9.6,18.9,36.7,,1016.3,,Lucknow
2/1/2022,17.3,11.7,24.5,15.1,,1013.2,,Lucknow
3/1/2022,25.8,18.5,33.9,0,,1009,,Lucknow
4/1/2022,31.9,24.1,40.6,0,,1004.5,,Lucknow
5/1/2022,32,26.6,38.9,,,1000.8,,Lucknow
6/1/2022,33.8,29,40.2,57.2,,999,,Lucknow
7/1/2022,31.2,28,36,144.8,,1000.5,,Lucknow
8/1/2022,29.6,26.5,34.5,141,,1001.3,,Lucknow
9/1/2022,28.6,25.6,33.5,307.9,,1004.3,,Lucknow
10/1/2022,25.4,21.3,31.1,205,,1010.8,,Lucknow
11/1/2022,21.1,15.5,28.2,0,,1013.8,,Lucknow
12/1/2022,16.3,10.8,23.9,0.5,,1014.8,,Lucknow
1/1/2023,13.2,8.9,19.4,5.4,,1017.4,,Lucknow
2/1/2023,19.8,13.1,27.4,0,,1013.6,,Lucknow
3/1/2023,24.1,18,31.2,38.8,,1011.9,,Lucknow
4/1/2023,28.4,21.7,35.7,19.2,,1007.9,,Lucknow
5/1/2023,30.5,23.9,37.4,44.5,,1005.3,,Lucknow
6/1/2023,32.9,28.2,38.5,52.2,,999.9,,Lucknow
7/1/2023,30.3,27.6,34.5,325.9,,1000.5,,Lucknow
8/1/2023,29.4,26.3,33.9,228.1,,1001.3,,Lucknow
9/1/2023,29.2,26.2,34.1,237.7,,1003.9,,Lucknow
10/1/2023,26.1,21,33.2,7.7,,1010.9,,Lucknow
11/1/2023,21.3,16,28.5,6.5,,1015.3,,Lucknow
12/1/2023,16.5,11.6,23.3,18.5,,1017,,Lucknow
1/1/2024,12,8.4,17,8.2,,1018.1,,Lucknow
2/1/2024,17.7,11.8,25,24.1,,1016.2,,Lucknow
3/1/2024,22.8,16,30.7,18.7,,1012.4,,Lucknow
4/1/2024,30.7,22.8,38.3,0,,1006.3,,Lucknow
5/1/2024,33.3,27.2,39.7,1.6,,1002.2,,Lucknow
6/1/2024,34.8,29.8,41.4,175.6,,998.8,,Lucknow
7/1/2024,30.8,28.2,35.4,252.1,,997.6,,Lucknow
8/1/2024,29,26.3,33.7,,,1002.5,,Lucknow
9/1/2024,28.6,25.8,33.5,,,1003.5,,Lucknow
10/1/2024,27.8,23.5,33.7,1.4,,1009.4,,Lucknow
11/1/2024,21.8,16.8,29.1,0.1,,1014.1,,Lucknow
12/1/2024,16.6,11.3,24.4,,,1016.1,,Lucknow
1/1/2025,14.6,9.9,21.2,0.5,,1016.3,,Lucknow
2/1/2025,19.8,13.1,27.7,0,,1014.2,,Lucknow
3/1/2025,24.8,17.1,33.1,,,1010.4,,Lucknow
4/1/2025,30,23.2,37.5,3.1,,1006.4,,Lucknow
5/1/2025,32.1,26.8,38.5,25.1,,1002.3,,Lucknow
6/1/2025,32.5,28.2,38.3,87.5,,999.3,,Lucknow
7/1/2025,29.9,26.8,34.7,247.4,,998.5,,Lucknow
8/1/2025,28.1,25.7,31.6,486.9,,1002,,Lucknow
9/1/2025,29.2,26.4,32.7,138.4,,1004.5,,Lucknow
10/1/2025,25.9,21.6,30.9,52.5,,1010.3,,Lucknow
11/1/2025,19.9,14.2,26.6,0.2,,1014.7,,Lucknow
12/1/2025,15.4,10.1,22.1,0,,1016.5,,Lucknow
1/1/2020,13.8,,,,,1017,,Kanpur
2/1/2020,17.5,11.5,24.6,,,1016.4,,Kanpur
3/1/2020,22.4,16.9,,,,1012.3,,Kanpur
4/1/2020,28.5,,,,,1008.6,,Kanpur
5/1/2020,30.4,,38.2,,,1003.7,,Kanpur
6/1/2020,30.2,26.5,35.8,,,1000.7,,Kanpur
7/1/2020,29.8,26.8,34.6,,,1000.3,,Kanpur
8/1/2020,29.6,26.7,34.5,,,999.6,,Kanpur
9/1/2020,30.1,26.8,35.3,,,1003.4,,Kanpur
